rc_cum_prod, mem_cum_prod
1079527871477479562784361240721696711000408425195903721699976376015168212556,0
1079527871477479562784361240721696711000408425195903721699976376015168212556,1128325667901610507435182043030977993783385560800880537864121629270510703351
1079527871477479562784361240721696711000408425195903721699976376015168212556,0
1833540682234820987743557015855603843869165937577627746371097773337466784744,634329410864959423636546870407554137281708978268566882099493161026562997638
1833540682234820987743557015855603843869165937577627746371097773337466784744,0
1833540682234820987743557015855603843869165937577627746371097773337466784744,444432379918733635474073554680368135326924336710987831836696742803830657078
1833540682234820987743557015855603843869165937577627746371097773337466784744,0
1833540682234820987743557015855603843869165937577627746371097773337466784744,1083164400182641059873098401210023212109676606980326027109394070056003768284
1833540682234820987743557015855603843869165937577627746371097773337466784744,0
1833540682234820987743557015855603843869165937577627746371097773337466784744,773448105349216126082415411455510786096095274386616436839052181421791065725
1833540682234820987743557015855603843869165937577627746371097773337466784744,0
3260768695064437857339056385605667189223456006808931923732444940985427027113,1056065410680123536305417280164707715338813485300873023735932982317796052733
3260768695064437857339056385605667189223456006808931923732444940985427027113,0
3260768695064437857339056385605667189223456006808931923732444940985427027113,3290967733320300009792014792969881635794833026556335561005964808727695353056
3260768695064437857339056385605667189223456006808931923732444940985427027113,0
1158794794651286881200764464305276539539061083688876750975319875128943236506,2272071351757865501929020498599903723441225759789369499556688760987849418725
1158794794651286881200764464305276539539061083688876750975319875128943236506,0
1158794794651286881200764464305276539539061083688876750975319875128943236506,2980920939635471163523491192551230346719111868436207437302440600707381045137
1158794794651286881200764464305276539539061083688876750975319875128943236506,0
3567578439042416933641347882863577167859708702543960502039478349817623422201,379948658028773990648851352646080991691048699642697931349937966141676569720
3567578439042416933641347882863577167859708702543960502039478349817623422201,0
3567578439042416933641347882863577167859708702543960502039478349817623422201,94513227608678996149043007078837489701226304581268368856981262336263638512
3567578439042416933641347882863577167859708702543960502039478349817623422201,0
3567578439042416933641347882863577167859708702543960502039478349817623422201,2237000249312188608827341847496085594334856072909102666766560929084845423460
3567578439042416933641347882863577167859708702543960502039478349817623422201,0
3567578439042416933641347882863577167859708702543960502039478349817623422201,2048361886969214600352211880125757646480552731745080807815409779137286917953
3567578439042416933641347882863577167859708702543960502039478349817623422201,0
1142827391222564083766054700632344299660734751438665377457807035534344152125,266638215799090927544445326920613141423084468385609691468321796386789569199
1142827391222564083766054700632344299660734751438665377457807035534344152125,0
1142827391222564083766054700632344299660734751438665377457807035534344152125,3389101578577440425337506549344419377693640525726340060209481976836638732122
1142827391222564083766054700632344299660734751438665377457807035534344152125,0
2054518675772512292036271772611575023542313365142941723088020777074849083988,2668523393670861499984360218943839835120687047410224700924306625632733472475
2054518675772512292036271772611575023542313365142941723088020777074849083988,0
2054518675772512292036271772611575023542313365142941723088020777074849083988,2899927786129418682143537339160540954617246547666118041322523501410620915964
2054518675772512292036271772611575023542313365142941723088020777074849083988,0
2089719354390637916776568199020956739601760150246631974805362909774831905985,1947176341986089780114712689049326355576000624050531353506579569275186242403
2089719354390637916776568199020956739601760150246631974805362909774831905985,0
2089719354390637916776568199020956739601760150246631974805362909774831905985,3063875759855846762990347544148469118471862053939119501186273006946441454916
2089719354390637916776568199020956739601760150246631974805362909774831905985,0
2089719354390637916776568199020956739601760150246631974805362909774831905985,928517408398821462906360703513286260403732153401849202394591124236335513627
2089719354390637916776568199020956739601760150246631974805362909774831905985,0
2089719354390637916776568199020956739601760150246631974805362909774831905985,1235002313282558341542164390959964247019907062673136990699228524473429241771
2089719354390637916776568199020956739601760150246631974805362909774831905985,0
2177774070063934482331588961547088623910112749599110112172872155259783910372,618088721341034417116353342577871551993015008117029907436066250267573633542
2177774070063934482331588961547088623910112749599110112172872155259783910372,0
2177774070063934482331588961547088623910112749599110112172872155259783910372,2028780345394793440074500809734635388008906135267006975217439611978647033601
2177774070063934482331588961547088623910112749599110112172872155259783910372,0
3598583246154476379580296715176075043110616897623420807599600103603351430181,1126581752460854816878431304767333237293339584123149380870903178203110898953
3598583246154476379580296715176075043110616897623420807599600103603351430181,0
3598583246154476379580296715176075043110616897623420807599600103603351430181,946207541885011739097811392288559826543870524700291081470399222224877523034
3598583246154476379580296715176075043110616897623420807599600103603351430181,0
2449892220205056703743231012231133956773859592253282055666023455315735070140,970926496617867821623356702711163455203045072568090064832943693942625093105
2449892220205056703743231012231133956773859592253282055666023455315735070140,0
2449892220205056703743231012231133956773859592253282055666023455315735070140,2969716973228365294318695300999652449538365674103651803745441243056649790348
2449892220205056703743231012231133956773859592253282055666023455315735070140,0
2449892220205056703743231012231133956773859592253282055666023455315735070140,2088389584575900424403782473535766634306597086332241577756919815927634193079
2449892220205056703743231012231133956773859592253282055666023455315735070140,0
2449892220205056703743231012231133956773859592253282055666023455315735070140,1385039079909669093299392134250309780276451269546215983381004572976081089734
2449892220205056703743231012231133956773859592253282055666023455315735070140,0
2106639984369255563348684741616546441353694474193755960022563159395081892842,1046457277892803215574902570931509789218105145104593299289924168072610008372
2106639984369255563348684741616546441353694474193755960022563159395081892842,0
2106639984369255563348684741616546441353694474193755960022563159395081892842,2748035633009475415291508931166640098851012790957893841682405770649633160029
2106639984369255563348684741616546441353694474193755960022563159395081892842,0
1042792219165884836366357058789372945563746124368660416415886629205026211367,2751624639329162396652600102990565456636722301242116964941533353399218108730
1042792219165884836366357058789372945563746124368660416415886629205026211367,0
1042792219165884836366357058789372945563746124368660416415886629205026211367,551652798139501543973519411760336986012442775602191220211529180278628850279
1042792219165884836366357058789372945563746124368660416415886629205026211367,0
295645537058712099339605794490348660896346691521728428328979796825687588018,3381108494645239027202258571096418095833156250180781964900219082582712182209
295645537058712099339605794490348660896346691521728428328979796825687588018,0
295645537058712099339605794490348660896346691521728428328979796825687588018,1293747097982561514300948161033266995521849739335415593257907961841175327478
295645537058712099339605794490348660896346691521728428328979796825687588018,0
295645537058712099339605794490348660896346691521728428328979796825687588018,1045357192276749073417746868370818167042681434968510926812976758024835245107
295645537058712099339605794490348660896346691521728428328979796825687588018,0
295645537058712099339605794490348660896346691521728428328979796825687588018,396741616743384263938632677194801008104352620186317187145059262914834205709
295645537058712099339605794490348660896346691521728428328979796825687588018,0
1154565856149254130368135637501929245984854610367058708265100314481672850014,2607722789723375670869493650758759036095209347673712539980972752038820475601
1154565856149254130368135637501929245984854610367058708265100314481672850014,0
1154565856149254130368135637501929245984854610367058708265100314481672850014,3361437893412433175781626089484837217570866172771759409197784927346551638104
1154565856149254130368135637501929245984854610367058708265100314481672850014,0
1154565856149254130368135637501929245984854610367058708265100314481672850014,1056801414856267640259569301070449309218343503301807530138822786698739031850
1154565856149254130368135637501929245984854610367058708265100314481672850014,0
1154565856149254130368135637501929245984854610367058708265100314481672850014,2143200445850341741697421081584327301238084263375372142464492973447033086338
1154565856149254130368135637501929245984854610367058708265100314481672850014,0
3485023590729678409675254872757242031824149233506961564116700849030671032311,91530454601928270603569253876876416536778004075773369226624441589396555692
3485023590729678409675254872757242031824149233506961564116700849030671032311,0
3485023590729678409675254872757242031824149233506961564116700849030671032311,2928787761414122862281069341271191095649733560605907680239913645867685270248
3485023590729678409675254872757242031824149233506961564116700849030671032311,0
3485023590729678409675254872757242031824149233506961564116700849030671032311,3089417797936568740845540886877988346877295844412610355204880431695880172812
3485023590729678409675254872757242031824149233506961564116700849030671032311,0
3485023590729678409675254872757242031824149233506961564116700849030671032311,851675772615477228812459835533739171572587112566947179089461111846493268652
3485023590729678409675254872757242031824149233506961564116700849030671032311,0
772000903527745688516722785430121994256226406698648533383304304895053500095,2813394500252423561045058591903650545824309555048947458963004032176110324609
772000903527745688516722785430121994256226406698648533383304304895053500095,0
772000903527745688516722785430121994256226406698648533383304304895053500095,2132608232800472880637961929091121261094940944140982769630881327057651317544
772000903527745688516722785430121994256226406698648533383304304895053500095,0
2826823022095495357046090370272996077401932617168558758892955668648734994303,2420134894002395403249309305933917616092098529320801305347588185588564909373
2826823022095495357046090370272996077401932617168558758892955668648734994303,0
2826823022095495357046090370272996077401932617168558758892955668648734994303,1846187653787690213178268534360740099144500998534881356593171119098035890730
2826823022095495357046090370272996077401932617168558758892955668648734994303,0
1006254098315241420305068409578978680215777932552450137667210295068574275606,3446704459123699132486827135232498150645701886804198143704180255271467659049
1006254098315241420305068409578978680215777932552450137667210295068574275606,0
1006254098315241420305068409578978680215777932552450137667210295068574275606,2125479472507777127827390349489110767929561572886443450940571223004482468156
1006254098315241420305068409578978680215777932552450137667210295068574275606,0
1006254098315241420305068409578978680215777932552450137667210295068574275606,1933429194130728549492795127578157283236451404933807281924649246486938208651
1006254098315241420305068409578978680215777932552450137667210295068574275606,0
1006254098315241420305068409578978680215777932552450137667210295068574275606,3287531911781395334479083367953066782504325808667379401336585335602017592716
1006254098315241420305068409578978680215777932552450137667210295068574275606,0
1412721415745859555810840721624246439594291220091342093275077099624216639968,1394721199066094876810054869800844283539535099123242018813767222374322074008
1412721415745859555810840721624246439594291220091342093275077099624216639968,0
1412721415745859555810840721624246439594291220091342093275077099624216639968,1936913361778653499567132730236648097262820336223463315369227821033878689122
1412721415745859555810840721624246439594291220091342093275077099624216639968,0
1412721415745859555810840721624246439594291220091342093275077099624216639968,1936913361778653499567132730236648097262820336223463315369227821033878689122
1412721415745859555810840721624246439594291220091342093275077099624216639968,0
1412721415745859555810840721624246439594291220091342093275077099624216639968,1505769406968768563311824984483257402871603909582307041191937103928069810976
1412721415745859555810840721624246439594291220091342093275077099624216639968,0
2248306477355703614862136915375921928520467720725215424143396233492769909490,1505769406968768563311824984483257402871603909582307041191937103928069810976
2248306477355703614862136915375921928520467720725215424143396233492769909490,0
2248306477355703614862136915375921928520467720725215424143396233492769909490,2508092012189919527022825349347728516100166883962947708700231787307577633204
2248306477355703614862136915375921928520467720725215424143396233492769909490,0
2248306477355703614862136915375921928520467720725215424143396233492769909490,640545091934856855905975128830962294994582692813253093493793380504772949979
2248306477355703614862136915375921928520467720725215424143396233492769909490,0
2248306477355703614862136915375921928520467720725215424143396233492769909490,3532917766818025590371764021883607693681135327415151672562203285914925832436
2248306477355703614862136915375921928520467720725215424143396233492769909490,0
3495412815938453467367780230973019084901016940733126208455914607475254766031,2649035422902088960949970547821328585116689861665944935988287813355067341850
3495412815938453467367780230973019084901016940733126208455914607475254766031,0
3495412815938453467367780230973019084901016940733126208455914607475254766031,637485146269598223710118566510463541183111119287467199812459236289534114826
3495412815938453467367780230973019084901016940733126208455914607475254766031,0
3495412815938453467367780230973019084901016940733126208455914607475254766031,637485146269598223710118566510463541183111119287467199812459236289534114826
3495412815938453467367780230973019084901016940733126208455914607475254766031,0
3495412815938453467367780230973019084901016940733126208455914607475254766031,1656401650209009189290550709797334526632640669311853784789893027476531318181
3495412815938453467367780230973019084901016940733126208455914607475254766031,0
3130175121039699436609234025792265698293100775926917682959959645621540226159,1656401650209009189290550709797334526632640669311853784789893027476531318181
3130175121039699436609234025792265698293100775926917682959959645621540226159,0
3130175121039699436609234025792265698293100775926917682959959645621540226159,290711692918003380259411816599728730601138096005672982203052210687012228431
3130175121039699436609234025792265698293100775926917682959959645621540226159,0
3130175121039699436609234025792265698293100775926917682959959645621540226159,2735009613041312305936255331316925028475167600112530362451763973479766739525
3130175121039699436609234025792265698293100775926917682959959645621540226159,0
3130175121039699436609234025792265698293100775926917682959959645621540226159,2069845205018753514267696159089448361488549635458577097458136470248714664761
3130175121039699436609234025792265698293100775926917682959959645621540226159,0
1165522247278275609359581007033543851390143524201997408568919924751653135098,2902478284121661133044966706255482716226373589548264345086310799660862617410
1165522247278275609359581007033543851390143524201997408568919924751653135098,0
1165522247278275609359581007033543851390143524201997408568919924751653135098,1572601969957399870110989124298151045636374406102746722292519720956930508248
1165522247278275609359581007033543851390143524201997408568919924751653135098,0
1165522247278275609359581007033543851390143524201997408568919924751653135098,2640536186693066310468127837352558460772665805363720564880929927656160939419
1165522247278275609359581007033543851390143524201997408568919924751653135098,0
1165522247278275609359581007033543851390143524201997408568919924751653135098,3363834157922404006679101488063908878810713531152598348935931982467233802783
1165522247278275609359581007033543851390143524201997408568919924751653135098,0
260450694824856519688609620128703800512741481462431561815984888246525987339,2528406329308022416117038184115654997448963220147392852445448487027645113218
260450694824856519688609620128703800512741481462431561815984888246525987339,0
260450694824856519688609620128703800512741481462431561815984888246525987339,1547788937769594192768830136490490378712318590847251956080112403800004549380
260450694824856519688609620128703800512741481462431561815984888246525987339,0
260450694824856519688609620128703800512741481462431561815984888246525987339,1132445071713466661113754865051904056864076218253709570734916708126608159867
260450694824856519688609620128703800512741481462431561815984888246525987339,0
260450694824856519688609620128703800512741481462431561815984888246525987339,1252560617327505797967650587787522555562412809583624574127407408288813294452
260450694824856519688609620128703800512741481462431561815984888246525987339,0
3463492429401243069740069663549491191924998714619477701538466577566953765561,2097111065181599470219442619903616218088542613002473739321470246138272283535
3463492429401243069740069663549491191924998714619477701538466577566953765561,0
3463492429401243069740069663549491191924998714619477701538466577566953765561,1453286924349082697909916339277357427839109702279799065559341260695628204254
3463492429401243069740069663549491191924998714619477701538466577566953765561,0
3463492429401243069740069663549491191924998714619477701538466577566953765561,1479719673257716623728519910472349979424011212226324116692456652003228488941
3463492429401243069740069663549491191924998714619477701538466577566953765561,0
3463492429401243069740069663549491191924998714619477701538466577566953765561,2572611122058056175205496045865565521857965519708501833696845854733506139690
3463492429401243069740069663549491191924998714619477701538466577566953765561,0
398974623168323910654735230117550732739423194000350355583786976076212340531,2125959854241961834754012210666900966842469444044470172372439493115103224816
398974623168323910654735230117550732739423194000350355583786976076212340531,0
398974623168323910654735230117550732739423194000350355583786976076212340531,70812317809010126002520607548845901243018647193968554124875964798454974967
398974623168323910654735230117550732739423194000350355583786976076212340531,0
398974623168323910654735230117550732739423194000350355583786976076212340531,1795051760172723141481473230449930387595483722827815934472119243617384071041
398974623168323910654735230117550732739423194000350355583786976076212340531,0
398974623168323910654735230117550732739423194000350355583786976076212340531,2999926573023183933218858480462198806186878366597326952457916070617213156317
398974623168323910654735230117550732739423194000350355583786976076212340531,0
1555855466820599450254164671349123849664690838950550193822404424671590069000,1316412268431518582102030048574546049912440247808481865690085874170564774105
1555855466820599450254164671349123849664690838950550193822404424671590069000,0
1555855466820599450254164671349123849664690838950550193822404424671590069000,3588728246122202638572639148653555892138201437036451284970367909308674661340
1555855466820599450254164671349123849664690838950550193822404424671590069000,0
1555855466820599450254164671349123849664690838950550193822404424671590069000,2615360123196118607003673987330425561906158898593051955132943766792025427988
1555855466820599450254164671349123849664690838950550193822404424671590069000,0
1555855466820599450254164671349123849664690838950550193822404424671590069000,1518436287018232519051676639072355944003122120185377111642660591102649669494
1555855466820599450254164671349123849664690838950550193822404424671590069000,0
3355679435518808954290144908344052458430844594036293113621277291394727466238,368778554905417111799701056951051627660744569562804738857473743270837803969
3355679435518808954290144908344052458430844594036293113621277291394727466238,0
3355679435518808954290144908344052458430844594036293113621277291394727466238,3087677581694148828261336931538863701038999789219076680404106392524059866155
3355679435518808954290144908344052458430844594036293113621277291394727466238,0
3355679435518808954290144908344052458430844594036293113621277291394727466238,323661490507429359819337619923715832556631740419384370454065630336030567589
3355679435518808954290144908344052458430844594036293113621277291394727466238,0
3355679435518808954290144908344052458430844594036293113621277291394727466238,1954822852133567622506452558387068932253489845302527330247264079476634431792
3355679435518808954290144908344052458430844594036293113621277291394727466238,0
864753523003902672337101989002528843054617962459131895454525104808920456769,699810475758836133598660628931343323732830370501704146443515750028495807147
864753523003902672337101989002528843054617962459131895454525104808920456769,0
864753523003902672337101989002528843054617962459131895454525104808920456769,2162502539115250703932873123843056139262558701625096761256915263444635742278
864753523003902672337101989002528843054617962459131895454525104808920456769,0
864753523003902672337101989002528843054617962459131895454525104808920456769,2369371447873284501226455695313452679076141260769835646531099994635853080682
864753523003902672337101989002528843054617962459131895454525104808920456769,0
864753523003902672337101989002528843054617962459131895454525104808920456769,314945603481812113066432711661313251575868194807772718101078093119986588467
864753523003902672337101989002528843054617962459131895454525104808920456769,0
2857592250242388450031005040185112549836630649504267829114221385818810168202,1874133944933811503388578259790233867388740024843825449104053108679485688862
2857592250242388450031005040185112549836630649504267829114221385818810168202,0
2857592250242388450031005040185112549836630649504267829114221385818810168202,2418186592004773921938741242774937152365216344762077415563962073470880763381
2857592250242388450031005040185112549836630649504267829114221385818810168202,0
2857592250242388450031005040185112549836630649504267829114221385818810168202,1497904239759923828520254196703703175853819487696425401792502255824349872801
2857592250242388450031005040185112549836630649504267829114221385818810168202,0
2857592250242388450031005040185112549836630649504267829114221385818810168202,3114048489269793671982338029705775565165274018283046875705265066051842496155
2857592250242388450031005040185112549836630649504267829114221385818810168202,0
3245701092185153939756419879315528286329875558223980149587858454818409810875,2722138462695610535956746683556106548248132014981420297006661966191071264973
3245701092185153939756419879315528286329875558223980149587858454818409810875,0
3245701092185153939756419879315528286329875558223980149587858454818409810875,2233369615245660810409296266656600058800300987228957198384031497269818309407
3245701092185153939756419879315528286329875558223980149587858454818409810875,0
3245701092185153939756419879315528286329875558223980149587858454818409810875,1472384298752062329717458871975304343060920238143949385908133836355792553991
3245701092185153939756419879315528286329875558223980149587858454818409810875,0
3245701092185153939756419879315528286329875558223980149587858454818409810875,2576769733265417549153421346850706758565914454411928026665753869346463858290
3245701092185153939756419879315528286329875558223980149587858454818409810875,0
748779189562791647897781725265851821192610148219398333218565502419919657827,2355404705570082630859044024346147561490562431008116089845576674517158830940
748779189562791647897781725265851821192610148219398333218565502419919657827,0
748779189562791647897781725265851821192610148219398333218565502419919657827,2274798873154046776088456169675457676459524606194164021679092294139233402988
748779189562791647897781725265851821192610148219398333218565502419919657827,0
748779189562791647897781725265851821192610148219398333218565502419919657827,1044087471567284864547285768209118422440603478641210413295931420912300276610
748779189562791647897781725265851821192610148219398333218565502419919657827,0
748779189562791647897781725265851821192610148219398333218565502419919657827,1426750175996695615957391354353522636858283741469320325396191701372186123811
748779189562791647897781725265851821192610148219398333218565502419919657827,0
21683518045427451199014595342599353296198050991414151270192033615122557643,751219950632969761369972886449148790572552523211336931858788554141917108283
21683518045427451199014595342599353296198050991414151270192033615122557643,0
21683518045427451199014595342599353296198050991414151270192033615122557643,205654322787140976756389269261350690977672940404807615222916945013274313653
21683518045427451199014595342599353296198050991414151270192033615122557643,0
21683518045427451199014595342599353296198050991414151270192033615122557643,3323320107355769990934022490670581435931723518862421923553045002426918019757
21683518045427451199014595342599353296198050991414151270192033615122557643,0
21683518045427451199014595342599353296198050991414151270192033615122557643,3403887488343403410960902536928613644917363753644639614548359110469001311976
21683518045427451199014595342599353296198050991414151270192033615122557643,0
2461150546043015958577379024416117025401704549428381705932059851392464244996,1732574931209835630372434198393272182611380828586167371260946829135339426555
2461150546043015958577379024416117025401704549428381705932059851392464244996,0
2461150546043015958577379024416117025401704549428381705932059851392464244996,1397117644316928584270239959797802846919493377394930163314776116669189110405
2461150546043015958577379024416117025401704549428381705932059851392464244996,0
2461150546043015958577379024416117025401704549428381705932059851392464244996,229033431546190441500779092582942274559769356605877393628798280223983943498
2461150546043015958577379024416117025401704549428381705932059851392464244996,0
2461150546043015958577379024416117025401704549428381705932059851392464244996,2928688031501736929556988967150972377205300077951590913089319290873551478855
2461150546043015958577379024416117025401704549428381705932059851392464244996,0
1270960999303638896500329917957463058758597858700419090457545423891258030030,1669836850037253966214943391295491328864840737295157630044523076779866253763
1270960999303638896500329917957463058758597858700419090457545423891258030030,0
1270960999303638896500329917957463058758597858700419090457545423891258030030,1732329442319367715176792315069652760022728885888614482334714701828315255056
1270960999303638896500329917957463058758597858700419090457545423891258030030,0
1270960999303638896500329917957463058758597858700419090457545423891258030030,954577743338479028545679670718131913382397481834330212627747100594987318306
1270960999303638896500329917957463058758597858700419090457545423891258030030,0
1270960999303638896500329917957463058758597858700419090457545423891258030030,2517441260594625749199621716596356347171727327115175133443709967950612812811
1270960999303638896500329917957463058758597858700419090457545423891258030030,0
2137292270745171758283944321132762544507016915721738676419122634008332450701,3350292081431968642767997956775373885939033416538854163917093495694183308120
2137292270745171758283944321132762544507016915721738676419122634008332450701,0
2137292270745171758283944321132762544507016915721738676419122634008332450701,529838755163116482105668787272989520808312325782596983659498909237791639812
2137292270745171758283944321132762544507016915721738676419122634008332450701,0
2137292270745171758283944321132762544507016915721738676419122634008332450701,2919172592530665102207851213122468406725476919167239384910487823327141969223
2137292270745171758283944321132762544507016915721738676419122634008332450701,0
2137292270745171758283944321132762544507016915721738676419122634008332450701,684327858322957269205387981932408071945847962068095996227716581518430957261
2137292270745171758283944321132762544507016915721738676419122634008332450701,0
913992635715514389500573197685839229544785558250776780753480654935378683855,1668298587898523464808116964548153608989427376460814267864002970285330758820
913992635715514389500573197685839229544785558250776780753480654935378683855,0
913992635715514389500573197685839229544785558250776780753480654935378683855,2302137449502909519595922928582413878374111492022768401843563040873678549507
913992635715514389500573197685839229544785558250776780753480654935378683855,0
913992635715514389500573197685839229544785558250776780753480654935378683855,468557380087336815737708099453491241864069486198805812246198769488227664212
913992635715514389500573197685839229544785558250776780753480654935378683855,0
913992635715514389500573197685839229544785558250776780753480654935378683855,2459329457818601868593015817376420967013282288788350301981577940315597910422
913992635715514389500573197685839229544785558250776780753480654935378683855,0
1600753224165372582728733149211067515356495964353475758294556003922170924366,379447978612012735125149090793673652577797540722182325614510960572009938187
1600753224165372582728733149211067515356495964353475758294556003922170924366,0
1600753224165372582728733149211067515356495964353475758294556003922170924366,1384362998501454823379736837354786586955272285941327080180420472235996412299
1600753224165372582728733149211067515356495964353475758294556003922170924366,0
1600753224165372582728733149211067515356495964353475758294556003922170924366,365581872934407208370640391024985877238053982900385355537120490131702505245
1600753224165372582728733149211067515356495964353475758294556003922170924366,0
1600753224165372582728733149211067515356495964353475758294556003922170924366,804075142339207081605982952388254097419943859603254442920621286086988165254
1600753224165372582728733149211067515356495964353475758294556003922170924366,0
49057319759734096449486997266562643953036773285813470610752319769794172645,2145917136263917444695850729173824807547690631412898020755770738963944238489
49057319759734096449486997266562643953036773285813470610752319769794172645,0
49057319759734096449486997266562643953036773285813470610752319769794172645,1532418000616146439575941629414512535099172078478679781137873798556254906835
49057319759734096449486997266562643953036773285813470610752319769794172645,0
49057319759734096449486997266562643953036773285813470610752319769794172645,3544251012619126024231604375778163428549890414300054887030308652115404068256
49057319759734096449486997266562643953036773285813470610752319769794172645,0
49057319759734096449486997266562643953036773285813470610752319769794172645,2596253642073825558326473528234055468025588975987573844998024018198016663056
49057319759734096449486997266562643953036773285813470610752319769794172645,0
557117370453753197239366241509657468369152381880419936963812996583959858764,1513715076135091902106507777076886924487573244184981116612565582771033641363
557117370453753197239366241509657468369152381880419936963812996583959858764,0
557117370453753197239366241509657468369152381880419936963812996583959858764,2628882997449837458487203264547381210101022415009919391182217086676432787924
557117370453753197239366241509657468369152381880419936963812996583959858764,0
557117370453753197239366241509657468369152381880419936963812996583959858764,2396779073929867913501584388588922600805927390634295142805570897987004338486
557117370453753197239366241509657468369152381880419936963812996583959858764,0
557117370453753197239366241509657468369152381880419936963812996583959858764,1766626095452126656284370255018677135807603627262621676613485446007837873922
557117370453753197239366241509657468369152381880419936963812996583959858764,0
3325387859462036858809205166289235210276350849771002181073843072475116783148,3384932841678556686899759644856743374490514484388249939499434805156262939094
3325387859462036858809205166289235210276350849771002181073843072475116783148,0
3325387859462036858809205166289235210276350849771002181073843072475116783148,1958048800710389615395705884956915379560032079315213922967030636672571971931
3325387859462036858809205166289235210276350849771002181073843072475116783148,0
3325387859462036858809205166289235210276350849771002181073843072475116783148,785773235558245272657891906054222252370934053304062439126955863894965852656
3325387859462036858809205166289235210276350849771002181073843072475116783148,0
3325387859462036858809205166289235210276350849771002181073843072475116783148,3605825927572019765805618687937725933656171157517330157332017318984739171250
3325387859462036858809205166289235210276350849771002181073843072475116783148,0
883010095749644138042572775249197548512974195248706393425944767518701528118,3021581313062931670468410876334025406027678087293743758537533530085725876054
883010095749644138042572775249197548512974195248706393425944767518701528118,0
883010095749644138042572775249197548512974195248706393425944767518701528118,292634993384912324000469562477035803544447746292814958113860581873855408223
883010095749644138042572775249197548512974195248706393425944767518701528118,0
883010095749644138042572775249197548512974195248706393425944767518701528118,682779232023424715116297352738507030906219483920884446192923395445710389363
883010095749644138042572775249197548512974195248706393425944767518701528118,0
883010095749644138042572775249197548512974195248706393425944767518701528118,3329888519904965272073197288935246874170859667263573159912714448847235087046
883010095749644138042572775249197548512974195248706393425944767518701528118,0
2783659698971943810766835801158786605388518022396399976301450412748860111220,3288178071399574651968470575310592482990647892973564241656864584715545995110
2783659698971943810766835801158786605388518022396399976301450412748860111220,0
2783659698971943810766835801158786605388518022396399976301450412748860111220,330539421066886115262837930869915334553784863367675505125067853368718805416
2783659698971943810766835801158786605388518022396399976301450412748860111220,0
2783659698971943810766835801158786605388518022396399976301450412748860111220,2560641253807866763322510865641014094287518266145032829491189611492864687215
2783659698971943810766835801158786605388518022396399976301450412748860111220,0
2783659698971943810766835801158786605388518022396399976301450412748860111220,2265530004755520941160672958449187679708407042794003945675249598818483647473
2783659698971943810766835801158786605388518022396399976301450412748860111220,0
2282903161638493630223165682961753208343931102138306006840372418754621938551,3449365700793890643166136768001479403349602279043938782159234042231119389749
2282903161638493630223165682961753208343931102138306006840372418754621938551,0
2282903161638493630223165682961753208343931102138306006840372418754621938551,252817300599508736020159631123936016746752972425369598193618952116488008683
2282903161638493630223165682961753208343931102138306006840372418754621938551,0
2282903161638493630223165682961753208343931102138306006840372418754621938551,2534460766880684051515610173773979556954492510097867987184166978766906512690
2282903161638493630223165682961753208343931102138306006840372418754621938551,0
2282903161638493630223165682961753208343931102138306006840372418754621938551,3476908657465877668940930485949379342683967303037111024745136307132193578231
2282903161638493630223165682961753208343931102138306006840372418754621938551,0
3121310393091939888577275742110977478174685612015819012969219790832347966534,1929168371858189386404758652763192729993151521595680677125329850866754421416
3121310393091939888577275742110977478174685612015819012969219790832347966534,0
3121310393091939888577275742110977478174685612015819012969219790832347966534,3276908125208761815360048224882239025456346947452884040420325540576800753603
3121310393091939888577275742110977478174685612015819012969219790832347966534,0
3121310393091939888577275742110977478174685612015819012969219790832347966534,2065007741485048730534745495275798789354730044028931045073991939181632452571
3121310393091939888577275742110977478174685612015819012969219790832347966534,0
3121310393091939888577275742110977478174685612015819012969219790832347966534,3407376176787702420237604944425908992193400840240378935863599097122685777430
3121310393091939888577275742110977478174685612015819012969219790832347966534,0
1355405471687556400608032628422495116535348972762523261267070035588472845912,683966564806875051032175839367628160198030762995417835110487507635639996785
1355405471687556400608032628422495116535348972762523261267070035588472845912,0
1355405471687556400608032628422495116535348972762523261267070035588472845912,1567597691430657963929241935475887448131607968199668716275247156332205913962
1355405471687556400608032628422495116535348972762523261267070035588472845912,0
1355405471687556400608032628422495116535348972762523261267070035588472845912,1871598153438100160777185218817747441670124883540738904392554801773015582131
1355405471687556400608032628422495116535348972762523261267070035588472845912,0
1355405471687556400608032628422495116535348972762523261267070035588472845912,2085073908896157424433905671751418907770476183841976343117739672217133193010
1355405471687556400608032628422495116535348972762523261267070035588472845912,0
3073169724777500528193958542306619146447163877342992340617410045484774662672,2242388035531447719326981758718205569044553432392430530625204503274404435413
3073169724777500528193958542306619146447163877342992340617410045484774662672,0
3073169724777500528193958542306619146447163877342992340617410045484774662672,2841779980878756727226054743418062263254483890085635196395397873413923143089
3073169724777500528193958542306619146447163877342992340617410045484774662672,0
3073169724777500528193958542306619146447163877342992340617410045484774662672,2312014725110577817903412283771988532692997998057977721124540288577633577643
3073169724777500528193958542306619146447163877342992340617410045484774662672,0
3073169724777500528193958542306619146447163877342992340617410045484774662672,382200379734839255185516144850069906782212015216838201394934465419922096265
3073169724777500528193958542306619146447163877342992340617410045484774662672,0
